layer,head,head_index,n_prompts,period_mean,period_min,period_max,period_std,period_q25,period_q75,period_iqr,period_range,dominant_period,dominant_period_count
13,1,157,128,6.935656788679275,2.0,22.666666666666668,3.41179986410595,3.090909090909091,9.714285714285715,6.6233766233766245,20.666666666666668,9.714285714285715,56
13,2,158,128,6.6555246967468085,2.0,22.666666666666668,4.2762817896688095,3.090909090909091,9.714285714285715,6.6233766233766245,20.666666666666668,9.714285714285715,38
13,3,159,128,7.0130149515339735,2.9565217391304346,17.0,3.536199582873461,5.445887445887446,6.8,1.3541125541125538,14.043478260869566,6.8,42
13,4,160,128,9.475416555503172,2.0,17.0,4.592360098366278,6.407692307692308,13.6,7.192307692307692,15.0,13.6,35
13,5,161,128,3.9444738582215466,2.0,9.714285714285715,1.9776886466727992,3.090909090909091,3.5789473684210527,0.4880382775119618,7.714285714285715,3.090909090909091,63
13,6,162,128,12.018409412711383,2.0,22.666666666666668,6.438123634258474,6.8,17.0,10.2,20.666666666666668,17.0,41
13,7,163,128,5.97152113263129,2.0,13.6,3.3971883266173473,3.090909090909091,9.714285714285715,6.6233766233766245,11.6,3.090909090909091,38
13,8,164,128,9.114661120129874,2.0,17.0,1.9843953462371362,9.714285714285715,9.714285714285715,0.0,15.0,9.714285714285715,97
13,9,165,128,7.070226454722576,2.0,22.666666666666668,5.5229831427880045,3.090909090909091,8.5,5.409090909090909,20.666666666666668,3.090909090909091,24
13,10,166,128,3.4625154394469044,2.125,11.333333333333334,1.5349971652333614,2.9565217391304346,3.090909090909091,0.13438735177865624,9.208333333333334,3.090909090909091,51
13,11,167,128,6.186647727272728,6.181818181818182,6.8,0.0544262131769713,6.181818181818182,6.181818181818182,0.0,0.6181818181818182,6.181818181818182,127
14,0,168,128,6.20596590909091,6.181818181818182,6.8,0.1197688324146779,6.181818181818182,6.181818181818182,0.0,0.6181818181818182,6.181818181818182,123
14,1,169,128,6.1129344754282195,2.0,9.714285714285715,3.253085370333149,3.090909090909091,9.714285714285715,6.6233766233766245,7.714285714285715,9.714285714285715,56
14,2,170,128,4.130727338281687,2.0,9.714285714285715,2.2805760566564444,3.090909090909091,3.4,0.3090909090909091,7.714285714285715,3.090909090909091,48
14,3,171,128,6.214245129870131,6.181818181818182,9.714285714285715,0.31531089243138877,6.181818181818182,6.181818181818182,0.0,3.5324675324675336,6.181818181818182,126
