layer,head,head_index,n_prompts,period_mean,period_min,period_max,period_std,period_q25,period_q75,period_iqr,period_range,dominant_period,dominant_period_count
2,11,35,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
3,0,36,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
3,1,37,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
3,2,38,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
3,3,39,128,5.423742446789323,3.090909090909091,9.714285714285715,1.3638306728887792,3.683333333333333,6.181818181818182,2.4984848484848485,6.6233766233766245,6.181818181818182,93
3,4,40,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
3,5,41,128,10.067631449444592,2.9565217391304346,17.0,4.008350764385587,6.181818181818182,13.6,7.418181818181818,14.043478260869566,13.6,64
3,6,42,128,7.371106841716559,2.125,22.666666666666668,3.2285439094500803,3.3595238095238096,9.714285714285715,6.354761904761906,20.541666666666668,9.714285714285715,65
3,7,43,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
3,8,44,128,6.167329545454546,3.090909090909091,6.8,0.2835482032187011,6.181818181818182,6.181818181818182,0.0,3.709090909090909,6.181818181818182,125
3,9,45,128,5.832119988820057,2.0606060606060606,17.0,1.6102448227317763,5.944055944055944,6.181818181818182,0.23776223776223748,14.93939393939394,6.181818181818182,89
3,10,46,128,8.70299717643468,2.6153846153846154,9.714285714285715,2.1204868618504484,9.714285714285715,9.714285714285715,0.0,7.0989010989011,9.714285714285715,98
3,11,47,128,6.237012987012987,6.181818181818182,9.714285714285715,0.43809518462433167,6.181818181818182,6.181818181818182,0.0,3.5324675324675336,6.181818181818182,126
4,0,48,128,6.209415584415584,6.181818181818182,9.714285714285715,0.31100693243983607,6.181818181818182,6.181818181818182,0.0,3.5324675324675336,6.181818181818182,127
4,1,49,128,10.93375183843934,3.090909090909091,22.666666666666668,7.95039370821723,3.090909090909091,22.666666666666668,19.575757575757578,19.575757575757578,22.666666666666668,38
4,2,50,128,6.8545048701298725,3.090909090909091,9.714285714285715,1.5503402795289714,6.181818181818182,6.181818181818182,0.0,6.6233766233766245,6.181818181818182,98
4,3,51,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
